condition_id,ligand_id,ligand_index,metal_index,base_index,solvent_index,metal,base,solvent,demo_liquid_envelope,wet_lab_approved,requested_reaction_temperature_C,provenance
1653,L09,8,3,5,1,[Ir(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
1654,L09,8,3,5,2,[Ir(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
1655,L09,8,3,5,3,[Ir(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
1656,L09,8,3,6,0,[Ir(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
1657,L09,8,3,6,1,[Ir(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
1658,L09,8,3,6,2,[Ir(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
1659,L09,8,3,6,3,[Ir(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
1660,L09,8,3,7,0,[Ir(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
1661,L09,8,3,7,1,[Ir(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1662,L09,8,3,7,2,[Ir(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
1663,L09,8,3,7,3,[Ir(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
1664,L09,8,4,0,0,[Ru(p-cymene)Cl2]2,DBU,ethanol,True,False,60.0,virtual_design
1665,L09,8,4,0,1,[Ru(p-cymene)Cl2]2,DBU,acetonitrile,True,False,60.0,virtual_design
1666,L09,8,4,0,2,[Ru(p-cymene)Cl2]2,DBU,toluene,True,False,60.0,virtual_design
1667,L09,8,4,0,3,[Ru(p-cymene)Cl2]2,DBU,DMF,True,False,60.0,virtual_design
1668,L09,8,4,1,0,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,True,False,60.0,virtual_design
1669,L09,8,4,1,1,[Ru(p-cymene)Cl2]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
1670,L09,8,4,1,2,[Ru(p-cymene)Cl2]2,DIPEA,toluene,True,False,60.0,virtual_design
1671,L09,8,4,1,3,[Ru(p-cymene)Cl2]2,DIPEA,DMF,True,False,60.0,virtual_design
1672,L09,8,4,2,0,[Ru(p-cymene)Cl2]2,triethylamine,ethanol,True,False,60.0,virtual_design
1673,L09,8,4,2,1,[Ru(p-cymene)Cl2]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
1674,L09,8,4,2,2,[Ru(p-cymene)Cl2]2,triethylamine,toluene,True,False,60.0,virtual_design
1675,L09,8,4,2,3,[Ru(p-cymene)Cl2]2,triethylamine,DMF,True,False,60.0,virtual_design
1676,L09,8,4,3,0,[Ru(p-cymene)Cl2]2,pyridine,ethanol,True,False,60.0,virtual_design
1677,L09,8,4,3,1,[Ru(p-cymene)Cl2]2,pyridine,acetonitrile,True,False,60.0,virtual_design
1678,L09,8,4,3,2,[Ru(p-cymene)Cl2]2,pyridine,toluene,True,False,60.0,virtual_design
1679,L09,8,4,3,3,[Ru(p-cymene)Cl2]2,pyridine,DMF,True,False,60.0,virtual_design
1680,L09,8,4,4,0,[Ru(p-cymene)Cl2]2,DABCO,ethanol,True,False,60.0,virtual_design
1681,L09,8,4,4,1,[Ru(p-cymene)Cl2]2,DABCO,acetonitrile,True,False,60.0,virtual_design
1682,L09,8,4,4,2,[Ru(p-cymene)Cl2]2,DABCO,toluene,True,False,60.0,virtual_design
1683,L09,8,4,4,3,[Ru(p-cymene)Cl2]2,DABCO,DMF,True,False,60.0,virtual_design
1684,L09,8,4,5,0,[Ru(p-cymene)Cl2]2,K2CO3,ethanol,False,False,60.0,virtual_design
1685,L09,8,4,5,1,[Ru(p-cymene)Cl2]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
1686,L09,8,4,5,2,[Ru(p-cymene)Cl2]2,K2CO3,toluene,False,False,60.0,virtual_design
1687,L09,8,4,5,3,[Ru(p-cymene)Cl2]2,K2CO3,DMF,False,False,60.0,virtual_design
1688,L09,8,4,6,0,[Ru(p-cymene)Cl2]2,KOtBu,ethanol,False,False,60.0,virtual_design
1689,L09,8,4,6,1,[Ru(p-cymene)Cl2]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
1690,L09,8,4,6,2,[Ru(p-cymene)Cl2]2,KOtBu,toluene,False,False,60.0,virtual_design
1691,L09,8,4,6,3,[Ru(p-cymene)Cl2]2,KOtBu,DMF,False,False,60.0,virtual_design
1692,L09,8,4,7,0,[Ru(p-cymene)Cl2]2,NaOtBu,ethanol,False,False,60.0,virtual_design
1693,L09,8,4,7,1,[Ru(p-cymene)Cl2]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1694,L09,8,4,7,2,[Ru(p-cymene)Cl2]2,NaOtBu,toluene,False,False,60.0,virtual_design
1695,L09,8,4,7,3,[Ru(p-cymene)Cl2]2,NaOtBu,DMF,False,False,60.0,virtual_design
1696,L09,8,5,0,0,Pd(OAc)2,DBU,ethanol,True,False,60.0,virtual_design
1697,L09,8,5,0,1,Pd(OAc)2,DBU,acetonitrile,True,False,60.0,virtual_design
1698,L09,8,5,0,2,Pd(OAc)2,DBU,toluene,True,False,60.0,virtual_design
1699,L09,8,5,0,3,Pd(OAc)2,DBU,DMF,True,False,60.0,virtual_design
1700,L09,8,5,1,0,Pd(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
1701,L09,8,5,1,1,Pd(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
1702,L09,8,5,1,2,Pd(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
1703,L09,8,5,1,3,Pd(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
1704,L09,8,5,2,0,Pd(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
1705,L09,8,5,2,1,Pd(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
1706,L09,8,5,2,2,Pd(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
1707,L09,8,5,2,3,Pd(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
1708,L09,8,5,3,0,Pd(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
1709,L09,8,5,3,1,Pd(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
1710,L09,8,5,3,2,Pd(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
1711,L09,8,5,3,3,Pd(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
1712,L09,8,5,4,0,Pd(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
1713,L09,8,5,4,1,Pd(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
1714,L09,8,5,4,2,Pd(OAc)2,DABCO,toluene,True,False,60.0,virtual_design
1715,L09,8,5,4,3,Pd(OAc)2,DABCO,DMF,True,False,60.0,virtual_design
1716,L09,8,5,5,0,Pd(OAc)2,K2CO3,ethanol,False,False,60.0,virtual_design
1717,L09,8,5,5,1,Pd(OAc)2,K2CO3,acetonitrile,False,False,60.0,virtual_design
1718,L09,8,5,5,2,Pd(OAc)2,K2CO3,toluene,False,False,60.0,virtual_design
1719,L09,8,5,5,3,Pd(OAc)2,K2CO3,DMF,False,False,60.0,virtual_design
1720,L09,8,5,6,0,Pd(OAc)2,KOtBu,ethanol,False,False,60.0,virtual_design
1721,L09,8,5,6,1,Pd(OAc)2,KOtBu,acetonitrile,False,False,60.0,virtual_design
1722,L09,8,5,6,2,Pd(OAc)2,KOtBu,toluene,False,False,60.0,virtual_design
1723,L09,8,5,6,3,Pd(OAc)2,KOtBu,DMF,False,False,60.0,virtual_design
1724,L09,8,5,7,0,Pd(OAc)2,NaOtBu,ethanol,False,False,60.0,virtual_design
1725,L09,8,5,7,1,Pd(OAc)2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1726,L09,8,5,7,2,Pd(OAc)2,NaOtBu,toluene,False,False,60.0,virtual_design
1727,L09,8,5,7,3,Pd(OAc)2,NaOtBu,DMF,False,False,60.0,virtual_design
1728,L10,9,0,0,0,CuI,DBU,ethanol,True,False,60.0,virtual_design
1729,L10,9,0,0,1,CuI,DBU,acetonitrile,True,False,60.0,virtual_design
1730,L10,9,0,0,2,CuI,DBU,toluene,True,False,60.0,virtual_design
1731,L10,9,0,0,3,CuI,DBU,DMF,True,False,60.0,virtual_design
1732,L10,9,0,1,0,CuI,DIPEA,ethanol,True,False,60.0,virtual_design
1733,L10,9,0,1,1,CuI,DIPEA,acetonitrile,True,False,60.0,virtual_design
1734,L10,9,0,1,2,CuI,DIPEA,toluene,True,False,60.0,virtual_design
1735,L10,9,0,1,3,CuI,DIPEA,DMF,True,False,60.0,virtual_design
1736,L10,9,0,2,0,CuI,triethylamine,ethanol,True,False,60.0,virtual_design
1737,L10,9,0,2,1,CuI,triethylamine,acetonitrile,True,False,60.0,virtual_design
1738,L10,9,0,2,2,CuI,triethylamine,toluene,True,False,60.0,virtual_design
1739,L10,9,0,2,3,CuI,triethylamine,DMF,True,False,60.0,virtual_design
1740,L10,9,0,3,0,CuI,pyridine,ethanol,True,False,60.0,virtual_design
1741,L10,9,0,3,1,CuI,pyridine,acetonitrile,True,False,60.0,virtual_design
1742,L10,9,0,3,2,CuI,pyridine,toluene,True,False,60.0,virtual_design
1743,L10,9,0,3,3,CuI,pyridine,DMF,True,False,60.0,virtual_design
1744,L10,9,0,4,0,CuI,DABCO,ethanol,True,False,60.0,virtual_design
1745,L10,9,0,4,1,CuI,DABCO,acetonitrile,True,False,60.0,virtual_design
1746,L10,9,0,4,2,CuI,DABCO,toluene,True,False,60.0,virtual_design
1747,L10,9,0,4,3,CuI,DABCO,DMF,True,False,60.0,virtual_design
1748,L10,9,0,5,0,CuI,K2CO3,ethanol,False,False,60.0,virtual_design
1749,L10,9,0,5,1,CuI,K2CO3,acetonitrile,False,False,60.0,virtual_design
1750,L10,9,0,5,2,CuI,K2CO3,toluene,False,False,60.0,virtual_design
1751,L10,9,0,5,3,CuI,K2CO3,DMF,False,False,60.0,virtual_design
1752,L10,9,0,6,0,CuI,KOtBu,ethanol,False,False,60.0,virtual_design
1753,L10,9,0,6,1,CuI,KOtBu,acetonitrile,False,False,60.0,virtual_design
1754,L10,9,0,6,2,CuI,KOtBu,toluene,False,False,60.0,virtual_design
1755,L10,9,0,6,3,CuI,KOtBu,DMF,False,False,60.0,virtual_design
1756,L10,9,0,7,0,CuI,NaOtBu,ethanol,False,False,60.0,virtual_design
1757,L10,9,0,7,1,CuI,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1758,L10,9,0,7,2,CuI,NaOtBu,toluene,False,False,60.0,virtual_design
1759,L10,9,0,7,3,CuI,NaOtBu,DMF,False,False,60.0,virtual_design
1760,L10,9,1,0,0,Cu(OAc)2,DBU,ethanol,True,False,60.0,virtual_design
1761,L10,9,1,0,1,Cu(OAc)2,DBU,acetonitrile,True,False,60.0,virtual_design
1762,L10,9,1,0,2,Cu(OAc)2,DBU,toluene,True,False,60.0,virtual_design
1763,L10,9,1,0,3,Cu(OAc)2,DBU,DMF,True,False,60.0,virtual_design
1764,L10,9,1,1,0,Cu(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
1765,L10,9,1,1,1,Cu(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
1766,L10,9,1,1,2,Cu(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
1767,L10,9,1,1,3,Cu(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
1768,L10,9,1,2,0,Cu(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
1769,L10,9,1,2,1,Cu(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
1770,L10,9,1,2,2,Cu(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
1771,L10,9,1,2,3,Cu(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
1772,L10,9,1,3,0,Cu(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
1773,L10,9,1,3,1,Cu(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
1774,L10,9,1,3,2,Cu(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
1775,L10,9,1,3,3,Cu(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
1776,L10,9,1,4,0,Cu(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
1777,L10,9,1,4,1,Cu(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
1778,L10,9,1,4,2,Cu(OAc)2,DABCO,toluene,True,False,60.0,virtual_design
1779,L10,9,1,4,3,Cu(OAc)2,DABCO,DMF,True,False,60.0,virtual_design
1780,L10,9,1,5,0,Cu(OAc)2,K2CO3,ethanol,False,False,60.0,virtual_design
1781,L10,9,1,5,1,Cu(OAc)2,K2CO3,acetonitrile,False,False,60.0,virtual_design
1782,L10,9,1,5,2,Cu(OAc)2,K2CO3,toluene,False,False,60.0,virtual_design
1783,L10,9,1,5,3,Cu(OAc)2,K2CO3,DMF,False,False,60.0,virtual_design
1784,L10,9,1,6,0,Cu(OAc)2,KOtBu,ethanol,False,False,60.0,virtual_design
1785,L10,9,1,6,1,Cu(OAc)2,KOtBu,acetonitrile,False,False,60.0,virtual_design
1786,L10,9,1,6,2,Cu(OAc)2,KOtBu,toluene,False,False,60.0,virtual_design
1787,L10,9,1,6,3,Cu(OAc)2,KOtBu,DMF,False,False,60.0,virtual_design
1788,L10,9,1,7,0,Cu(OAc)2,NaOtBu,ethanol,False,False,60.0,virtual_design
1789,L10,9,1,7,1,Cu(OAc)2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1790,L10,9,1,7,2,Cu(OAc)2,NaOtBu,toluene,False,False,60.0,virtual_design
1791,L10,9,1,7,3,Cu(OAc)2,NaOtBu,DMF,False,False,60.0,virtual_design
1792,L10,9,2,0,0,[Rh(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
1793,L10,9,2,0,1,[Rh(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
1794,L10,9,2,0,2,[Rh(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
1795,L10,9,2,0,3,[Rh(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
1796,L10,9,2,1,0,[Rh(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
1797,L10,9,2,1,1,[Rh(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
1798,L10,9,2,1,2,[Rh(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
1799,L10,9,2,1,3,[Rh(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
1800,L10,9,2,2,0,[Rh(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
1801,L10,9,2,2,1,[Rh(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
1802,L10,9,2,2,2,[Rh(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
1803,L10,9,2,2,3,[Rh(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
1804,L10,9,2,3,0,[Rh(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
1805,L10,9,2,3,1,[Rh(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
1806,L10,9,2,3,2,[Rh(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
1807,L10,9,2,3,3,[Rh(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
1808,L10,9,2,4,0,[Rh(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
1809,L10,9,2,4,1,[Rh(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
1810,L10,9,2,4,2,[Rh(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
1811,L10,9,2,4,3,[Rh(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
1812,L10,9,2,5,0,[Rh(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
1813,L10,9,2,5,1,[Rh(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
1814,L10,9,2,5,2,[Rh(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
1815,L10,9,2,5,3,[Rh(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
1816,L10,9,2,6,0,[Rh(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
1817,L10,9,2,6,1,[Rh(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
1818,L10,9,2,6,2,[Rh(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
1819,L10,9,2,6,3,[Rh(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
1820,L10,9,2,7,0,[Rh(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
1821,L10,9,2,7,1,[Rh(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1822,L10,9,2,7,2,[Rh(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
1823,L10,9,2,7,3,[Rh(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
1824,L10,9,3,0,0,[Ir(COD)Cl]2,DBU,ethanol,True,False,60.0,virtual_design
1825,L10,9,3,0,1,[Ir(COD)Cl]2,DBU,acetonitrile,True,False,60.0,virtual_design
1826,L10,9,3,0,2,[Ir(COD)Cl]2,DBU,toluene,True,False,60.0,virtual_design
1827,L10,9,3,0,3,[Ir(COD)Cl]2,DBU,DMF,True,False,60.0,virtual_design
1828,L10,9,3,1,0,[Ir(COD)Cl]2,DIPEA,ethanol,True,False,60.0,virtual_design
1829,L10,9,3,1,1,[Ir(COD)Cl]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
1830,L10,9,3,1,2,[Ir(COD)Cl]2,DIPEA,toluene,True,False,60.0,virtual_design
1831,L10,9,3,1,3,[Ir(COD)Cl]2,DIPEA,DMF,True,False,60.0,virtual_design
1832,L10,9,3,2,0,[Ir(COD)Cl]2,triethylamine,ethanol,True,False,60.0,virtual_design
1833,L10,9,3,2,1,[Ir(COD)Cl]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
1834,L10,9,3,2,2,[Ir(COD)Cl]2,triethylamine,toluene,True,False,60.0,virtual_design
1835,L10,9,3,2,3,[Ir(COD)Cl]2,triethylamine,DMF,True,False,60.0,virtual_design
1836,L10,9,3,3,0,[Ir(COD)Cl]2,pyridine,ethanol,True,False,60.0,virtual_design
1837,L10,9,3,3,1,[Ir(COD)Cl]2,pyridine,acetonitrile,True,False,60.0,virtual_design
1838,L10,9,3,3,2,[Ir(COD)Cl]2,pyridine,toluene,True,False,60.0,virtual_design
1839,L10,9,3,3,3,[Ir(COD)Cl]2,pyridine,DMF,True,False,60.0,virtual_design
1840,L10,9,3,4,0,[Ir(COD)Cl]2,DABCO,ethanol,True,False,60.0,virtual_design
1841,L10,9,3,4,1,[Ir(COD)Cl]2,DABCO,acetonitrile,True,False,60.0,virtual_design
1842,L10,9,3,4,2,[Ir(COD)Cl]2,DABCO,toluene,True,False,60.0,virtual_design
1843,L10,9,3,4,3,[Ir(COD)Cl]2,DABCO,DMF,True,False,60.0,virtual_design
1844,L10,9,3,5,0,[Ir(COD)Cl]2,K2CO3,ethanol,False,False,60.0,virtual_design
1845,L10,9,3,5,1,[Ir(COD)Cl]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
1846,L10,9,3,5,2,[Ir(COD)Cl]2,K2CO3,toluene,False,False,60.0,virtual_design
1847,L10,9,3,5,3,[Ir(COD)Cl]2,K2CO3,DMF,False,False,60.0,virtual_design
1848,L10,9,3,6,0,[Ir(COD)Cl]2,KOtBu,ethanol,False,False,60.0,virtual_design
1849,L10,9,3,6,1,[Ir(COD)Cl]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
1850,L10,9,3,6,2,[Ir(COD)Cl]2,KOtBu,toluene,False,False,60.0,virtual_design
1851,L10,9,3,6,3,[Ir(COD)Cl]2,KOtBu,DMF,False,False,60.0,virtual_design
1852,L10,9,3,7,0,[Ir(COD)Cl]2,NaOtBu,ethanol,False,False,60.0,virtual_design
1853,L10,9,3,7,1,[Ir(COD)Cl]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1854,L10,9,3,7,2,[Ir(COD)Cl]2,NaOtBu,toluene,False,False,60.0,virtual_design
1855,L10,9,3,7,3,[Ir(COD)Cl]2,NaOtBu,DMF,False,False,60.0,virtual_design
1856,L10,9,4,0,0,[Ru(p-cymene)Cl2]2,DBU,ethanol,True,False,60.0,virtual_design
1857,L10,9,4,0,1,[Ru(p-cymene)Cl2]2,DBU,acetonitrile,True,False,60.0,virtual_design
1858,L10,9,4,0,2,[Ru(p-cymene)Cl2]2,DBU,toluene,True,False,60.0,virtual_design
1859,L10,9,4,0,3,[Ru(p-cymene)Cl2]2,DBU,DMF,True,False,60.0,virtual_design
1860,L10,9,4,1,0,[Ru(p-cymene)Cl2]2,DIPEA,ethanol,True,False,60.0,virtual_design
1861,L10,9,4,1,1,[Ru(p-cymene)Cl2]2,DIPEA,acetonitrile,True,False,60.0,virtual_design
1862,L10,9,4,1,2,[Ru(p-cymene)Cl2]2,DIPEA,toluene,True,False,60.0,virtual_design
1863,L10,9,4,1,3,[Ru(p-cymene)Cl2]2,DIPEA,DMF,True,False,60.0,virtual_design
1864,L10,9,4,2,0,[Ru(p-cymene)Cl2]2,triethylamine,ethanol,True,False,60.0,virtual_design
1865,L10,9,4,2,1,[Ru(p-cymene)Cl2]2,triethylamine,acetonitrile,True,False,60.0,virtual_design
1866,L10,9,4,2,2,[Ru(p-cymene)Cl2]2,triethylamine,toluene,True,False,60.0,virtual_design
1867,L10,9,4,2,3,[Ru(p-cymene)Cl2]2,triethylamine,DMF,True,False,60.0,virtual_design
1868,L10,9,4,3,0,[Ru(p-cymene)Cl2]2,pyridine,ethanol,True,False,60.0,virtual_design
1869,L10,9,4,3,1,[Ru(p-cymene)Cl2]2,pyridine,acetonitrile,True,False,60.0,virtual_design
1870,L10,9,4,3,2,[Ru(p-cymene)Cl2]2,pyridine,toluene,True,False,60.0,virtual_design
1871,L10,9,4,3,3,[Ru(p-cymene)Cl2]2,pyridine,DMF,True,False,60.0,virtual_design
1872,L10,9,4,4,0,[Ru(p-cymene)Cl2]2,DABCO,ethanol,True,False,60.0,virtual_design
1873,L10,9,4,4,1,[Ru(p-cymene)Cl2]2,DABCO,acetonitrile,True,False,60.0,virtual_design
1874,L10,9,4,4,2,[Ru(p-cymene)Cl2]2,DABCO,toluene,True,False,60.0,virtual_design
1875,L10,9,4,4,3,[Ru(p-cymene)Cl2]2,DABCO,DMF,True,False,60.0,virtual_design
1876,L10,9,4,5,0,[Ru(p-cymene)Cl2]2,K2CO3,ethanol,False,False,60.0,virtual_design
1877,L10,9,4,5,1,[Ru(p-cymene)Cl2]2,K2CO3,acetonitrile,False,False,60.0,virtual_design
1878,L10,9,4,5,2,[Ru(p-cymene)Cl2]2,K2CO3,toluene,False,False,60.0,virtual_design
1879,L10,9,4,5,3,[Ru(p-cymene)Cl2]2,K2CO3,DMF,False,False,60.0,virtual_design
1880,L10,9,4,6,0,[Ru(p-cymene)Cl2]2,KOtBu,ethanol,False,False,60.0,virtual_design
1881,L10,9,4,6,1,[Ru(p-cymene)Cl2]2,KOtBu,acetonitrile,False,False,60.0,virtual_design
1882,L10,9,4,6,2,[Ru(p-cymene)Cl2]2,KOtBu,toluene,False,False,60.0,virtual_design
1883,L10,9,4,6,3,[Ru(p-cymene)Cl2]2,KOtBu,DMF,False,False,60.0,virtual_design
1884,L10,9,4,7,0,[Ru(p-cymene)Cl2]2,NaOtBu,ethanol,False,False,60.0,virtual_design
1885,L10,9,4,7,1,[Ru(p-cymene)Cl2]2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1886,L10,9,4,7,2,[Ru(p-cymene)Cl2]2,NaOtBu,toluene,False,False,60.0,virtual_design
1887,L10,9,4,7,3,[Ru(p-cymene)Cl2]2,NaOtBu,DMF,False,False,60.0,virtual_design
1888,L10,9,5,0,0,Pd(OAc)2,DBU,ethanol,True,False,60.0,virtual_design
1889,L10,9,5,0,1,Pd(OAc)2,DBU,acetonitrile,True,False,60.0,virtual_design
1890,L10,9,5,0,2,Pd(OAc)2,DBU,toluene,True,False,60.0,virtual_design
1891,L10,9,5,0,3,Pd(OAc)2,DBU,DMF,True,False,60.0,virtual_design
1892,L10,9,5,1,0,Pd(OAc)2,DIPEA,ethanol,True,False,60.0,virtual_design
1893,L10,9,5,1,1,Pd(OAc)2,DIPEA,acetonitrile,True,False,60.0,virtual_design
1894,L10,9,5,1,2,Pd(OAc)2,DIPEA,toluene,True,False,60.0,virtual_design
1895,L10,9,5,1,3,Pd(OAc)2,DIPEA,DMF,True,False,60.0,virtual_design
1896,L10,9,5,2,0,Pd(OAc)2,triethylamine,ethanol,True,False,60.0,virtual_design
1897,L10,9,5,2,1,Pd(OAc)2,triethylamine,acetonitrile,True,False,60.0,virtual_design
1898,L10,9,5,2,2,Pd(OAc)2,triethylamine,toluene,True,False,60.0,virtual_design
1899,L10,9,5,2,3,Pd(OAc)2,triethylamine,DMF,True,False,60.0,virtual_design
1900,L10,9,5,3,0,Pd(OAc)2,pyridine,ethanol,True,False,60.0,virtual_design
1901,L10,9,5,3,1,Pd(OAc)2,pyridine,acetonitrile,True,False,60.0,virtual_design
1902,L10,9,5,3,2,Pd(OAc)2,pyridine,toluene,True,False,60.0,virtual_design
1903,L10,9,5,3,3,Pd(OAc)2,pyridine,DMF,True,False,60.0,virtual_design
1904,L10,9,5,4,0,Pd(OAc)2,DABCO,ethanol,True,False,60.0,virtual_design
1905,L10,9,5,4,1,Pd(OAc)2,DABCO,acetonitrile,True,False,60.0,virtual_design
1906,L10,9,5,4,2,Pd(OAc)2,DABCO,toluene,True,False,60.0,virtual_design
1907,L10,9,5,4,3,Pd(OAc)2,DABCO,DMF,True,False,60.0,virtual_design
1908,L10,9,5,5,0,Pd(OAc)2,K2CO3,ethanol,False,False,60.0,virtual_design
1909,L10,9,5,5,1,Pd(OAc)2,K2CO3,acetonitrile,False,False,60.0,virtual_design
1910,L10,9,5,5,2,Pd(OAc)2,K2CO3,toluene,False,False,60.0,virtual_design
1911,L10,9,5,5,3,Pd(OAc)2,K2CO3,DMF,False,False,60.0,virtual_design
1912,L10,9,5,6,0,Pd(OAc)2,KOtBu,ethanol,False,False,60.0,virtual_design
1913,L10,9,5,6,1,Pd(OAc)2,KOtBu,acetonitrile,False,False,60.0,virtual_design
1914,L10,9,5,6,2,Pd(OAc)2,KOtBu,toluene,False,False,60.0,virtual_design
1915,L10,9,5,6,3,Pd(OAc)2,KOtBu,DMF,False,False,60.0,virtual_design
1916,L10,9,5,7,0,Pd(OAc)2,NaOtBu,ethanol,False,False,60.0,virtual_design
1917,L10,9,5,7,1,Pd(OAc)2,NaOtBu,acetonitrile,False,False,60.0,virtual_design
1918,L10,9,5,7,2,Pd(OAc)2,NaOtBu,toluene,False,False,60.0,virtual_design
1919,L10,9,5,7,3,Pd(OAc)2,NaOtBu,DMF,False,False,60.0,virtual_design
1920,L11,10,0,0,0,CuI,DBU,ethanol,True,False,60.0,virtual_design
1921,L11,10,0,0,1,CuI,DBU,acetonitrile,True,False,60.0,virtual_design
1922,L11,10,0,0,2,CuI,DBU,toluene,True,False,60.0,virtual_design
1923,L11,10,0,0,3,CuI,DBU,DMF,True,False,60.0,virtual_design
1924,L11,10,0,1,0,CuI,DIPEA,ethanol,True,False,60.0,virtual_design
1925,L11,10,0,1,1,CuI,DIPEA,acetonitrile,True,False,60.0,virtual_design
1926,L11,10,0,1,2,CuI,DIPEA,toluene,True,False,60.0,virtual_design
